id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31550728,Spacious Family House Close to City Center/Subway,236477634,Erik,,Älvsjö,59.27692,17.96244,Entire home/apt,1890,3,3,2019-07-31,0.12,1,106
31644196,"Cosy&Convenient apt by Kista Galleria, Stockholm",71443459,Nga,,Rinkeby-Tensta,59.40288,17.93705,Entire home/apt,500,28,2,2021-04-30,0.42,1,0
31646825,Peaceful place,215236745,Joyce,,Enskede-Årsta-Vantörs,59.27979,18.06945,Private room,400,1,115,2019-09-11,4.16,1,347
31682222,Superb corporate studio and holiday home in Kista,20810499,Anupam,,Rinkeby-Tensta,59.40188,17.93233,Entire home/apt,850,2,0,,,2,164
31687855,Newly refurnished 2 room apartment in SoFo,36525197,Lisa,,Södermalms,59.3136,18.07918,Entire home/apt,990,2,8,2019-06-09,0.27,1,14
31701608,15 min to City (by metro) - 2 min walk to forest,178156191,Mae Jane,,Skärholmens,59.29589,17.92792,Private room,226,300,4,2019-10-17,0.18,2,89
31774877,"Cozy flat in Kungsholmen, the heart of Stockholm.",51478616,Charlotte,,Kungsholmens,59.33033,18.02544,Entire home/apt,1500,4,6,2019-08-12,0.25,1,16
31790820,Private room in the best central location,176979124,Aghyad,,Södermalms,59.31345,18.06681,Private room,786,1,5,2019-02-17,0.17,1,90
31800163,MORNINGTON LONGSTAY STOCKHOLM BROMMA,186220121,Mornington Longstay,,Bromma,59.3476,17.96607,Hotel room,430,56,2,2019-09-01,0.08,8,365
31841619,Room in cosy Old town,183712283,Brigitte,,Södermalms,59.3242,18.07476,Private room,650,4,42,2019-12-08,1.46,2,91
31866565,"Private Town House, Östermalm",63633056,Anna,,Östermalms,59.34088,18.09308,Entire home/apt,1846,2,22,2021-06-30,0.81,1,62
31893830,City Center AND close to National Park,239070803,Denise,,Norrmalms,59.34987,18.05665,Entire home/apt,1260,12,3,2020-01-06,0.13,1,60
31896315,Luxurious penthouse apartment,188000490,Martin,,Norrmalms,59.34348,18.05247,Entire home/apt,4800,3,50,2020-12-19,1.68,3,239
31919882,Studio in Stockholm city 73,127326725,Roba,,Södermalms,59.30764,18.08949,Entire home/apt,400,3,13,2019-09-19,0.45,1,0
31938977,"Modern ap. 19 min to centre, nature just outside",6198229,Andreas,,Skarpnäcks,59.27552,18.13322,Entire home/apt,575,4,12,2020-02-16,0.46,1,0
31943145,Genuine Old Town,52432158,Jenny,,Södermalms,59.32548,18.07077,Entire home/apt,1390,6,11,2019-12-21,0.48,1,200
31944659,Nice aparment with Sea View,239499663,Richard,,Kungsholmens,59.32277,18.00506,Entire home/apt,1650,3,1,2019-06-17,0.04,1,0
31952014,"Familjehus nära city, badplatser och natur",56787881,Jenny,,Hässelby-Vällingby,59.38369,17.81187,Entire home/apt,1100,2,3,2019-09-15,0.13,1,0
32061966,Best location in central Stockholm_Östermalm,179324709,Marie,,Östermalms,59.33707,18.08205,Private room,950,2,8,2019-06-18,0.27,1,87
32082676,Sekelskifteshus 10 minuter från centrala Stockholm,107246050,Magnus,,Enskede-Årsta-Vantörs,59.28116,18.08837,Entire home/apt,2200,5,2,2019-08-18,0.08,1,138
32098038,"Exclusive & light 3 room appartment in SoFo, 97sqm",240767680,Julius Apartment,,Södermalms,59.31446,18.08019,Entire home/apt,1500,2,85,2020-06-04,3.04,11,32
32138232,Modern studio apartment in södermalm,47163162,Alejandro,,Södermalms,59.3135,18.0802,Entire home/apt,1200,2,15,2019-09-01,0.56,1,90
32150877,City apartment 3 rd floor with balcony,14975961,Sonja,,Kungsholmens,59.33145,18.00056,Entire home/apt,1015,2,17,2019-10-18,0.73,1,165
32177940,Fin lägenhet i härliga Hornstull med vattenutsikt,241431859,Joanna,,Södermalms,59.31561,18.03367,Private room,600,1,0,,,1,89
32203224,"Elegant, Classic Apt. By Massive Park",60382478,Elias,,Östermalms,59.34838,18.10602,Entire home/apt,994,3,10,2019-12-27,0.42,40,22
32228147,"Own entrance, 25 min- city, Garden, Sauna, Netflix",11231161,Ylva,,Bromma,59.32715,17.96329,Entire home/apt,502,2,89,2019-10-13,3.08,1,114
32238368,Elite Place,241916352,Philip,,Norrmalms,59.34167,18.05097,Entire home/apt,8000,1,1,2019-02-13,0.03,1,0
32272959,Nates Apartments,14152307,Peter,,Spånga-Tensta,59.37234,17.90655,Entire home/apt,2114,1,0,,,1,90
32275779,Super comfy room close to the heart of Stockholm,77331681,Jessica,,Hässelby-Vällingby,59.36752,17.86346,Private room,325,2,56,2019-09-01,1.92,1,115
32327229,Rare industrial flat in the heart of Stockholm,23015965,Lovisa,,Kungsholmens,59.33679,18.02649,Entire home/apt,1200,54,0,,,1,174
32334542,The Beautiful Scandinavian Life Style,25122755,Mayumi,,Hägersten-Liljeholmens,59.30622,18.00023,Entire home/apt,700,1,7,2019-07-08,0.27,1,200
32344393,Close to everything!,140270329,Sharon,,Enskede-Årsta-Vantörs,59.28289,18.07183,Entire home/apt,500,3,8,2019-06-02,0.30,1,0
32362346,Perfect 2roomer- central and quiet!,40807800,Carl,,Södermalms,59.31972,18.03747,Entire home/apt,750,14,3,2021-06-11,0.96,1,66
32382969,Private villa in charming area 3 km from Södermalm,88633592,Petter,,Enskede-Årsta-Vantörs,59.28367,18.08856,Entire home/apt,1795,3,3,2019-06-23,0.14,1,7
32394534,Bright beauty Heart Centre of Stockholm SOFO: 50m2,243253753,Lowe,,Södermalms,59.31435,18.08576,Private room,510,2,34,2021-06-15,15.22,2,23
32400234,Classic beautiful Swedish Red & White wooden House,20733127,David,,Enskede-Årsta-Vantörs,59.29178,18.06344,Entire home/apt,4500,7,2,2019-07-22,0.08,1,20
32413229,"Modern, fin & ljus lägenhet på Kungsholmen",39158275,Katarina,,Kungsholmens,59.3403,18.00667,Entire home/apt,900,3,8,2019-09-15,0.28,1,205
32456647,Slick new apartment just south of Södermalm,824706,Per-Ola,,Farsta,59.26105,18.08609,Entire home/apt,800,2,0,,,2,0
32459513,"Modern, ljus och designad lägenhet. Centralt läge.",75251104,Louise,,Norrmalms,59.34863,18.04829,Entire home/apt,1250,4,6,2019-06-18,0.24,1,81
32484098,Mässan området,174499572,Peter Knox,,Älvsjö,59.27848,18.00201,Private room,923,1,0,,,4,363
32493353,Cosy apartment with sunny patio,27301983,Sofia,,Skarpnäcks,59.29392,18.09802,Entire home/apt,851,3,15,2019-09-14,0.60,1,0
32509216,Apartment close to subway,194086528,Simeon,,Hässelby-Vällingby,59.36832,17.84287,Entire home/apt,300,6,2,2021-05-31,0.72,1,47
32514310,Lägenhet med perfekt centralt läge på Södermalm,113616505,Annika,,Södermalms,59.31436,18.06982,Entire home/apt,1200,1,13,2019-08-04,0.48,1,89
32531115,"Apartment in the heart of Stockholm, Old town.",92735741,Isabelle,,Södermalms,59.32419,18.07103,Entire home/apt,1500,7,3,2019-07-12,0.12,1,165
32536922,"Trevligt rum nära T-bana, centrum och natur.",5426620,Bo,,Skarpnäcks,59.27635,18.13223,Private room,200,30,0,,,4,331
32585614,MORNINGTON LONGSTAY STOCKHOLM BROMMA,186220121,Mornington Longstay,,Bromma,59.34572,17.96458,Hotel room,1000,5,5,2020-04-12,0.20,8,91
32585780,MORNINGTON LONGSTAY STOCKHOLM BROMMA,186220121,Mornington Longstay,,Bromma,59.34593,17.96457,Hotel room,430,28,0,,,8,365
32607821,Cozy 1 bedroom apartment in the heart of Stockholm,128075662,Charlotta,,Södermalms,59.3262,18.06943,Entire home/apt,960,2,62,2020-10-09,2.22,2,304
32621063,Great stay in studio apartment@inner-city Island,23749925,John,,Kungsholmens,59.32588,18.00512,Entire home/apt,590,10,37,2020-01-05,1.32,1,260
32681806,City-close apartment with sea view,75538088,Caroline,,Bromma,59.33272,17.98784,Private room,306,1,19,2019-04-06,0.73,1,350
32715946,Extraordinary in Old Town of Stockholm,245999299,Maria,,Södermalms,59.32297,18.07312,Entire home/apt,1121,2,150,2020-06-15,5.40,1,319
32775262,Fantastisk villa i Hägersten uthyres,246517706,Karl-Erik,,Hägersten-Liljeholmens,59.29841,17.95164,Entire home/apt,1350,5,0,,,1,0
32781761,En pärla mitt i attraktiva fruängen✨,246576475,Francesca,,Hägersten-Liljeholmens,59.28567,17.97555,Entire home/apt,850,3,2,2019-07-17,0.07,1,363
32786547,55 m2 cosy 2-bedroom apartment & private entrance,37772563,Göran,,Enskede-Årsta-Vantörs,59.27472,18.05684,Entire home/apt,900,3,21,2020-02-21,0.76,1,363
32826591,Nice area near Stockholm,141085699,Catharina,,Hässelby-Vällingby,59.35913,17.8832,Private room,325,1,12,2019-10-20,0.47,1,364
32832695,20-talshus med stor trädgård 10 minuter från city.,14040784,Isabel,,Skarpnäcks,59.28064,18.10689,Entire home/apt,2500,4,1,2019-07-15,0.04,1,0
32834212,Quiet residential area 11 min from Stockholm C,27264442,Lucas,,Älvsjö,59.2721,17.99731,Entire home/apt,1399,2,16,2019-09-13,0.56,1,1
32842171,Fint radhus med utsikt över mälarens vatten,85570524,Filip,,Hässelby-Vällingby,59.37702,17.79944,Entire home/apt,1500,2,1,2020-10-30,0.11,1,155
32880579,# 14 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33455,18.02401,Entire home/apt,667,2,100,2020-07-21,3.56,20,326
32882797,katarina,30049021,Jonathan,,Södermalms,59.30918,18.0801,Entire home/apt,800,30,0,,,1,89
32894630,"Private room modern flat, 10 minute to city center",206375285,Matti,,Hägersten-Liljeholmens,59.30996,18.01582,Private room,396,1,58,2020-03-08,2.03,1,319
32931008,"A room in Stockholm city, Attractive area",82299172,Tom & Monica,,Norrmalms,59.34111,18.02783,Private room,400,90,3,2020-03-25,0.13,2,177
32935939,Three bedroom townhouse in pleasant neighborhood,33219558,Helena,,Hägersten-Liljeholmens,59.30307,17.99689,Entire home/apt,1100,4,5,2020-07-11,0.18,1,98
32936796,Immediate access to naturereserv and close to town,15346285,Heléne,,Skarpnäcks,59.27986,18.13811,Private room,379,1,13,2019-08-21,0.49,1,0
32937960,Odenplan apartment,188000490,Martin,,Norrmalms,59.34481,18.05192,Entire home/apt,2250,1,24,2020-01-19,1.14,3,105
32945896,Cozy two rooms apartment in lovely Aspudden,13589530,Bonnie,,Hägersten-Liljeholmens,59.30632,18.00681,Entire home/apt,600,2,15,2020-01-03,0.58,1,3
32949464,17th Cent. Apartment Overlooking the Royal Palace,218092312,Per,,Södermalms,59.32611,18.07343,Entire home/apt,2700,2,19,2019-09-30,0.68,1,364
32954324,"4 lovely rooms and balcony, 10 min to city center",54454502,Linnea,,Bromma,59.33796,17.98224,Entire home/apt,1084,5,2,2020-01-18,0.08,1,6
32977324,Cozy apartment in the heart of Stockholm,67562268,Alan,,Kungsholmens,59.33529,18.03144,Entire home/apt,650,1,14,2019-04-20,0.53,1,5
33016132,Turn of the century studio located in Vasastan,204941599,Marcus,,Norrmalms,59.33904,18.05054,Entire home/apt,1300,4,1,2019-04-07,0.04,1,84
33046911,"Newly renovated apartment, perfect location",81657009,Arian,,Norrmalms,59.34682,18.05843,Entire home/apt,1600,1,11,2019-09-06,0.43,1,87
33125097,Furnished Apartment 5 Min From The Metro Station,231895106,Elin,,Farsta,59.24297,18.08673,Entire home/apt,450,3,2,2019-06-12,0.08,1,297
33126699,Charming flat in the heart of Östermalm,8463430,Lena,,Östermalms,59.33901,18.09438,Entire home/apt,786,2,5,2019-12-08,0.19,1,7
33135163,Oasis in SOFO,14073524,Berit,,Södermalms,59.30835,18.09375,Entire home/apt,850,3,7,2020-01-01,0.26,1,22
33144280,Relaxing and quite place for you and your family,249335447,Tommy,,Skärholmens,59.27536,17.87843,Private room,550,1,6,2019-09-15,0.21,1,85
33155422,Studio apartment with hotel feeling,45544477,Danty,,Norrmalms,59.34224,18.0612,Entire home/apt,883,2,57,2019-12-14,2.05,2,40
33155730,Nice place in the heart of Stockholm,249634085,Alexander,,Norrmalms,59.34556,18.04555,Private room,600,2,2,2019-09-01,0.08,1,180
33161889,High standard villa close to Stockholm centre.,17853083,Linus,,Hägersten-Liljeholmens,59.30096,17.97879,Entire home/apt,1578,4,0,,,1,1
33164777,Gorgeous Retro Haven ★ Stunning Views ★  Spotless,4655026,Simon,,Enskede-Årsta-Vantörs,59.29599,18.05691,Private room,340,3,20,2020-03-03,0.97,1,141
33186061,"Boende nära Stockholm city, Hjorthagen",249859892,Britta,,Östermalms,59.3537,18.10086,Entire home/apt,1100,4,2,2020-08-14,0.07,1,163
33191212,Centralt Stockholm,219074187,Pierre,,Farsta,59.24315,18.08478,Private room,265,1,55,2020-02-10,2.03,1,0
33240200,Bright two-floor apartment with private terrace,22876006,Hedvig,,Östermalms,59.34072,18.09181,Entire home/apt,2181,3,25,2020-07-02,0.96,48,173
33259238,Central 3 bedroom apartment with a balcony,9995308,Catherine,,Östermalms,59.34461,18.07274,Entire home/apt,3250,4,4,2019-08-18,0.16,1,149
33268252,"Old Town 17th century
Studio close to the castle",210958779,Ann,,Södermalms,59.32309,18.07158,Entire home/apt,599,7,7,2019-06-13,0.26,1,0
33283809,Bright and comfy room with lots of space,3292105,Michel,,Kungsholmens,59.3316,17.99758,Private room,330,3,4,2020-03-09,0.15,1,89
33299146,Small room Södermalm. Direct train from airport.,160709021,Martin,,Södermalms,59.31355,18.05851,Private room,580,1,51,2019-09-29,1.89,1,20
33307848,New Central apartment with terrace. 200m to water,51252818,Lena,,Kungsholmens,59.33483,17.99819,Entire home/apt,850,2,18,2019-08-20,0.69,1,225
33310082,Apartment i Kista.,250902113,Mehdi,,Rinkeby-Tensta,59.39964,17.94097,Entire home/apt,1100,7,7,2019-05-24,0.27,1,262
33331836,Luxury apartment with everything!,248694900,Anki,,Bromma,59.32014,17.96196,Entire home/apt,700,2,23,2019-08-16,0.86,1,136
33398760,bekvämnt lägenhet för hela famjlien eller kompisar,235412122,Paula,,Rinkeby-Tensta,59.40832,17.93137,Entire home/apt,900,3,4,2019-04-19,0.15,2,364
33410548,bekvämt lägenhet,235412122,Paula,,Rinkeby-Tensta,59.40963,17.93288,Entire home/apt,900,3,0,,,2,365
33417289,"Small basement studio in house, 15 min from city",96506465,Karin,,Farsta,59.2755,18.07376,Entire home/apt,450,2,74,2019-12-13,2.68,1,61
33422268,Room in the nice area ”Liljeholmskajen”.,30156253,Christopher,,Hägersten-Liljeholmens,59.3096,18.02922,Private room,372,2,23,2019-12-09,0.92,1,48
33481065,Basement apartment with own entrance in Älvsjö,252276377,Ylva,,Älvsjö,59.27091,17.97141,Entire home/apt,700,2,38,2019-09-14,1.41,1,47
33483335,"Large Town House from the 17th century, Old Town",1027549,William,,Södermalms,59.3251,18.07604,Entire home/apt,6744,1,58,2020-11-21,2.38,17,354
33489759,Wonderful and spacious attic with terrace (116sqm),10432411,Funda,,Enskede-Årsta-Vantörs,59.29179,18.06805,Entire home/apt,1500,4,2,2020-02-29,0.11,1,168
33521241,Room for rent in central Stockholm,76397005,Tor,,Norrmalms,59.3383,18.05443,Private room,500,15,2,2021-02-28,0.09,1,354
33523461,Södermalms Mysigaste Lägenhet,108726927,Mathilda,,Södermalms,59.30588,18.07827,Private room,500,1,4,2019-09-06,0.15,3,136
33537607,Citynära kedjehus i grönskan,252717018,Emilia,,Farsta,59.25803,18.12687,Entire home/apt,1100,4,7,2019-12-23,0.28,1,2
33543374,Studiolägenhet vid globen och tele2 arena,202316187,Aleksandra,,Enskede-Årsta-Vantörs,59.29595,18.08605,Entire home/apt,614,1,21,2019-06-03,0.75,1,24
33546399,Travel Back in Time ★ Historical Apt in Old Town,51002540,Fredrik,,Södermalms,59.32368,18.07322,Entire home/apt,1478,2,92,2021-06-30,4.22,16,354
33549679,"Charming, old apartment in the heart of the city.",252799976,Andrea,,Kungsholmens,59.32789,18.03248,Entire home/apt,909,6,5,2019-07-18,0.27,1,0
33556653,Wounderful apartment in Stockholm City,141566942,Stella,,Norrmalms,59.33784,18.06367,Entire home/apt,2461,5,2,2019-09-02,0.09,1,88
33570500,Cozy flat in calm area close to the sea and city,144311613,Ameli,,Hägersten-Liljeholmens,59.3055,17.99309,Entire home/apt,750,3,8,2020-11-02,0.29,1,98
33572987,Top Floor Stockholm City apartment with balcony,6192702,Susanna,,Östermalms,59.34744,18.09861,Entire home/apt,588,1,84,2021-03-07,3.21,3,351
33649950,Bedroom for 2 in the center of Södermalm,94193541,Patric,,Södermalms,59.31261,18.06681,Private room,750,2,27,2020-02-28,1.17,1,146
33679764,En 3a i Stockholm,253849309,Junaid,,Enskede-Årsta-Vantörs,59.25619,18.0216,Entire home/apt,560,100,3,2020-03-03,0.13,1,365
33685256,Mysig och tyst lägenhet i centrala Stockholm,44656828,Robin,,Norrmalms,59.34052,18.04948,Entire home/apt,1100,2,35,2020-11-15,1.51,1,298
33700812,In the heart of Hornstull,67437712,Björn,,Södermalms,59.31855,18.03207,Entire home/apt,650,7,13,2019-06-20,0.48,1,0
33700896,Family friendly Hornstull rental,13699345,Estelle,,Södermalms,59.31408,18.04166,Entire home/apt,1261,5,0,,,1,169
33747234,Top floor of a lovely house in Stockholm,254389731,Alina,,Älvsjö,59.27559,17.99781,Entire home/apt,800,2,18,2019-09-09,0.70,1,43
33764115,Mysig lägenhet med nära till allt i Stockholm city,65577411,Fanny,,Östermalms,59.34859,18.06524,Entire home/apt,800,5,7,2019-09-30,0.29,1,110
33801280,"Hideaway close to town and next to the sea,Parking",3799231,Felicia,,Hägersten-Liljeholmens,59.31625,18.00795,Entire home/apt,688,5,4,2019-07-25,0.16,1,0
33839826,Modern Apartment in the City Center of Stockholm,127181495,August,,Norrmalms,59.34225,18.06001,Entire home/apt,1300,30,78,2020-03-07,3.25,1,0
33853936,Fully equiped century apartment by Mariatorget,13380697,Sophie,,Södermalms,59.31581,18.06344,Entire home/apt,1350,3,13,2019-06-09,0.55,1,135
33862908,Charming house for the large family,89248631,Caroline,,Bromma,59.32141,17.94747,Entire home/apt,3500,4,1,2021-07-05,1,1,108
33870509,Open space home 8 min walk from central station,255253804,Lars,,Norrmalms,59.33568,18.05329,Entire home/apt,927,6,8,2021-01-04,0.29,1,0
33871503,5 beds in school from 1856 in the middle of Söder,14802565,Stefan,,Södermalms,59.31565,18.0779,Entire home/apt,2800,7,2,2019-07-15,0.08,1,312
33871736,Modern New flat central Stockholm,243353466,Rosa Aina,,Södermalms,59.3028,18.09483,Private room,985,2,0,,,1,155
33875851,Top Floor Apt. on Stockholm's Enchanting Island,16683151,Olof,,Södermalms,59.314,18.09008,Entire home/apt,822,2,107,2020-12-25,4.14,8,343
33948776,MORNINGTON LONGSTAY STOCKHOLM BROMMA,186220121,Mornington Longstay,,Bromma,59.34737,17.96625,Hotel room,1000,5,5,2019-09-15,0.24,8,91
33951917,"Beautiful, light studio overlooking the park",35577539,Domnika,,Norrmalms,59.33826,18.04044,Entire home/apt,676,2,17,2020-03-19,1.02,1,0
34015795,Close to Old Town and trendy Hornstull,211504151,Charlotta,,Södermalms,59.31806,18.04067,Private room,495,1,45,2020-01-08,1.94,3,80
34033293,Cozy apartment close to nature and city centre,135426014,Vahid,,Hägersten-Liljeholmens,59.30098,18.00384,Entire home/apt,750,1,5,2021-06-14,0.32,1,0
34037299,3 room apartment with large terrace near Älvsjö.,69598972,Caroline,,Enskede-Årsta-Vantörs,59.26709,18.01238,Entire home/apt,950,1,10,2019-09-14,0.38,1,154
34056902,Bright and sunny apartment on Kungsholmen,6293082,Victoria,,Kungsholmens,59.33494,18.02083,Entire home/apt,450,3,3,2019-10-21,0.11,1,12
34059814,2 room app & lovely view balcony 6m from centrum,6256293,Karolin,,Östermalms,59.35209,18.06096,Entire home/apt,700,4,11,2019-08-25,0.41,1,22
34068867,Cozy room in Vasastan,257275614,Leila,,Norrmalms,59.33783,18.04612,Private room,501,1,52,2019-09-09,1.93,1,300
34103935,The heart of Stockholm City,14960458,Christina,,Kungsholmens,59.32861,18.04996,Private room,500,2,61,2020-03-16,2.72,1,47
34108602,"Bright, Warm and Cozy 100 sqm apt by Maria Torget",34590792,Viktor,,Södermalms,59.31451,18.06165,Entire home/apt,2050,3,5,2019-08-03,0.19,1,0
34118151,"90 sqm fin de siècle dream by Mosebacke, Södermalm",14076007,Josef,,Södermalms,59.31552,18.07595,Entire home/apt,1990,1,11,2020-02-07,0.43,2,338
34136708,Exclusive apartment in the best part of town,90762210,Axel,,Östermalms,59.34213,18.07667,Entire home/apt,3500,3,51,2020-02-07,1.98,2,0
34140842,Modern & trevlig lägenhet nära Karlaplan,257767086,Camilla,,Östermalms,59.34024,18.09035,Entire home/apt,1100,3,44,2020-02-24,1.71,1,83
34176380,Pipo department,258029824,Albin,,Farsta,59.24349,18.08483,Private room,600,2,4,2019-06-09,0.15,1,87
34190027,Cosy and comfy flat close to city and nature.,123396284,Sylwia,,Östermalms,59.33787,18.08602,Entire home/apt,1500,1,4,2019-11-03,0.19,1,0
34190045,# 15 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33235,18.02577,Entire home/apt,667,2,81,2020-02-06,3.18,20,319
34198411,Discover Södermalm in Cosy Hideout w. Easy Commute,51002540,Fredrik,,Södermalms,59.30715,18.07947,Entire home/apt,1192,2,14,2020-08-30,14,16,102
34219564,Apartment with great view close to city centre,16468894,Henrik,,Kungsholmens,59.32569,18.00953,Entire home/apt,700,6,1,2019-08-20,0.04,1,69
34237911,Design room in architectural gem,21261067,Alfred,,Hässelby-Vällingby,59.35909,17.88495,Private room,600,2,3,2019-08-18,0.12,1,89
34240980,Stort 2  lägenhet i kista,75815028,Gilani,,Rinkeby-Tensta,59.4033,17.9447,Entire home/apt,400,30,7,2019-08-28,0.30,2,292
34281552,"Bright, comfortable apt with balcony in Hornstull",21218719,Jessica,,Södermalms,59.31471,18.03999,Entire home/apt,1157,4,6,2019-08-04,0.26,1,0
34304385,Airy & Scandinavian Apt in Popular Area Södermalm,60382478,Elias,,Södermalms,59.31516,18.09303,Entire home/apt,1192,3,77,2021-04-16,3.08,40,252
34309803,Superior Quadruple Room @ Stockholm Hostel,259019701,Robin,,Kungsholmens,59.33517,18.02997,Private room,832,1,0,,,6,35
34325394,"Parhus Gamla Enskede, Stockholm",32667257,Mikko,,Enskede-Årsta-Vantörs,59.28239,18.08675,Entire home/apt,2000,5,1,2019-07-28,0.04,1,14
34332267,Stor lägenhet,75815028,Gilani,,Rinkeby-Tensta,59.40923,17.93042,Private room,400,1,0,,,2,364
34340946,Waterfront house with jacuzzi & jetty in Stockholm,198665207,Emily,,Bromma,59.33658,17.89866,Entire home/apt,3636,2,51,2019-08-04,2.00,1,145
34363316,Bright top floor apartment in the heart of SOFO,6816451,Ingemar,,Södermalms,59.30972,18.0776,Entire home/apt,1400,5,0,,,1,41
34373743,"Stort rum med egen ingång, toalett och kokvrå.",5426620,Bo,,Skarpnäcks,59.27504,18.1335,Private room,234,7,1,2021-06-01,0.59,4,32
34391901,"1 rumslägenhet, Hässelby Strand/Sthlm (D2:12)",259629999,Louise,,Hässelby-Vällingby,59.36631,17.85775,Hotel room,700,2,12,2019-10-11,0.45,21,1
34442661,Cosy apartment with balcony. Family friendly.,260001840,Alexandra,,Norrmalms,59.34819,18.04487,Entire home/apt,2200,2,3,2019-08-19,0.12,1,89
34443559,Stor lägenhet i hjärtat av Södermalm med balkong,14363353,Frida,,Södermalms,59.3195,18.04255,Entire home/apt,3000,7,2,2020-02-07,0.08,2,338
34445497,Studio apartment 25 min to Stockholm city (C2:11),259629999,Louise,,Hässelby-Vällingby,59.36036,17.83207,Hotel room,625,2,16,2019-05-19,0.61,21,1
34456735,Your own bright Södermalm (SoFo) apartment,1967911,Gustav,,Södermalms,59.31359,18.08175,Entire home/apt,1000,5,13,2020-02-10,0.49,1,29
34460119,Beautiful central SoFo apartment with balcony.,1605540,Tova,,Södermalms,59.31318,18.0782,Entire home/apt,800,2,1,2021-07-01,1,1,249
34474734,LUXURY ETAGE PENTHOUSE IN THE HEART OF STOCKHOLM,260230238,Alex,,Norrmalms,59.34715,18.06328,Entire home/apt,2350,3,4,2019-08-21,0.17,1,172
34488441,Heart of Kungsholmen!,81059658,Øyvind,,Kungsholmens,59.33633,18.03521,Entire home/apt,1050,14,0,,,4,89
34499499,Garden city Enskede incl pool,5691594,Anneli,,Enskede-Årsta-Vantörs,59.28142,18.08589,Entire home/apt,1282,5,15,2019-12-23,0.62,1,138
34505163,"Spacious, beautiful apartment in perfect location",224440199,Josefina,,Norrmalms,59.34338,18.04624,Entire home/apt,2100,4,3,2019-07-31,0.12,1,60
34520073,Designer apartment in ideal location in Stockholm,260535029,Olle,,Kungsholmens,59.33203,18.03243,Entire home/apt,1800,3,8,2019-07-28,0.30,1,0
34527975,City Centre with Park View,260581974,Anna,,Kungsholmens,59.32803,18.01854,Private room,389,1,10,2020-11-03,0.39,2,187
34536035,Central and spacious 2 room flat,258228926,Lars,,Norrmalms,59.34435,18.05548,Entire home/apt,450,4,2,2019-08-09,0.08,1,257
34551197,Perfekt läge på Södermalm/Sofo,258581831,Kerstin,,Södermalms,59.31263,18.09361,Private room,500,7,0,,,1,84
34571727,Mysig lägenhet i Gamla Stan,159002855,Pontus,,Södermalms,59.32342,18.06945,Entire home/apt,1200,2,14,2021-07-16,0.55,1,2
34590852,Lovely flat in Stockholm,6610477,Christine & Kamel,,Södermalms,59.31894,18.03654,Entire home/apt,1538,2,2,2021-06-20,0.09,3,363
34602134,"Bright, lovely, peaceful, great location to stay",36196866,Albert,,Rinkeby-Tensta,59.41345,17.93666,Entire home/apt,457,2,29,2020-01-03,1.16,1,36
34619373,CITY CENTRE WITH PARK VIEW,260581974,Anna,,Kungsholmens,59.32969,18.01601,Private room,389,1,7,2020-11-29,0.27,2,99
34638059,Nice apaartment in the city center of Stockholm,261318751,Martin,,Norrmalms,59.34091,18.06089,Entire home/apt,1600,3,4,2019-07-29,0.17,1,274
34650934,"Mysig 1 rumslägenhet,Stockholm city 25 min (A 2:9)",259629999,Louise,,Hässelby-Vällingby,59.36652,17.85785,Hotel room,630,2,9,2019-08-14,0.35,21,1
34664744,State of the art apartment in Stockholm city,261511773,Hawkar,,Norrmalms,59.34829,18.0344,Entire home/apt,2000,1,5,2019-06-30,0.19,1,15
34668350,***Spacious charmy 2 room SOFO flat* Södermalm****,258704339,Vanja,,Södermalms,59.3101,18.07685,Entire home/apt,800,3,24,2019-12-26,0.96,1,78
34678371,Sunny villa with garden.,261038502,Johanna,,Bromma,59.34975,17.89282,Entire home/apt,1400,5,2,2019-08-07,0.08,1,6
34697109,Perfect getaway in the heart of Stockholm,5442098,Lykke,,Norrmalms,59.34427,18.06062,Entire home/apt,1050,4,2,2019-08-06,0.08,1,362
34697837,Rum på Södermalm,94192238,Louise,,Södermalms,59.30844,18.08749,Private room,800,8,0,,,1,91
34714237,"City near stylish 1,5 room apt in exclusive area",54300603,Anna,,Bromma,59.33464,17.96223,Entire home/apt,1090,3,4,2019-12-28,0.16,1,0
34758551,Charmig sekelskifteslägenhet - 48m²,6393216,John,,Hägersten-Liljeholmens,59.30081,18.0059,Entire home/apt,1000,6,1,2019-07-06,0.04,1,50
34766305,Humble Abode in the heart of Lilla Essingen,262171330,Jim,,Kungsholmens,59.32538,18.00505,Entire home/apt,1000,2,20,2019-10-01,0.80,1,326
34797039,Lägenhet mitt på Kungsholmen med balkong,171078013,Elisabet,,Kungsholmens,59.32932,18.04039,Entire home/apt,953,16,0,,,1,236
34797960,Charming Troll house in a dream location .,262368644,Kvarteret,,Enskede-Årsta-Vantörs,59.29169,18.07928,Shared room,1026,1,0,,,1,178
34806065,Single bedroom,35926804,Kerstin,,Älvsjö,59.28679,17.98546,Private room,500,1,0,,,2,323
